UID,EventType,EventName,LocalTime,StayTime,Source,OS,Gender,Age,Level,Version,isGray
18777192,browse,Activity,1686318844953,2024,push,Android,m,35,0,4.13,N,
18777192,browse,GoodList,1686318846820,1867,push,Android,m,35,0,4.13,N,
18777192,browse,GoodDetail,1686318848924,2104,push,Android,m,35,0,4.13,N,
18777192,browse,GoodList,1686318850782,1858,push,Android,m,35,0,4.13,N,
18777192,browse,GoodDetail,1686318852874,2092,push,Android,m,35,0,4.13,N,
18777192,click,AddToCart,1686318854877,2003,push,Android,m,35,0,4.13,N,
22180604,browse,Activity,1686315894672,2003,natural,Android,f,21,0,4.13,N,
22180604,browse,GoodList,1686315896615,1943,natural,Android,f,21,0,4.13,N,
22180604,browse,Activity,1686315898587,1972,natural,Android,f,21,0,4.13,N,
22180604,browse,GoodList,1686315900580,1993,natural,Android,f,21,0,4.13,N,
22180604,browse,GoodDetail,1686315902520,1940,natural,Android,f,21,0,4.13,N,
22180604,click,Payment,1686315904607,2087,natural,Android,f,21,0,4.13,N,
22180604,browse,PaySuccess,1686315906778,2171,natural,Android,f,21,0,4.13,N,
22742519,browse,Activity,1686323245157,2171,push,Android,m,40,0,4.13,N,
22742519,browse,Live,1686323247187,2030,push,Android,m,40,0,4.13,N,
22742519,browse,GoodList,1686323249197,2010,push,Android,m,40,0,4.13,N,
22742519,browse,GoodDetail,1686323251143,1946,push,Android,m,40,0,4.13,N,
22742519,browse,GoodList,1686323253030,1887,push,Android,m,40,0,4.13,N,
22742519,browse,GoodDetail,1686323254935,1905,push,Android,m,40,0,4.13,N,
22742519,browse,Videos,1686323256896,1961,push,Android,m,40,0,4.13,N,
22742519,browse,GoodList,1686323258719,1823,push,Android,m,40,0,4.13,N,
22742519,browse,Live,1686323260550,1831,push,Android,m,40,0,4.13,N,
22742519,browse,GoodDetail,1686323262579,2029,push,Android,m,40,0,4.13,N,
22742519,browse,GoodList,1686323264618,2039,push,Android,m,40,0,4.13,N,
22742519,browse,GoodDetail,1686323266650,2032,push,Android,m,40,0,4.13,N,
22742519,click,Payment,1686323268709,2059,push,Android,m,40,0,4.13,N,
22742519,browse,Instructions,1686323270566,1857,push,Android,m,40,0,4.13,N,
22742519,browse,Videos,1686323272640,2074,push,Android,m,40,0,4.13,N,
22742519,browse,PaySuccess,1686323274450,1810,push,Android,m,40,0,4.13,N,
03017393,browse,Activity,1686321356046,1810,push,iOS,f,42,0,4.13,N,
03017393,browse,Live,1686321358138,2092,push,iOS,f,42,0,4.13,N,
03017393,browse,Instructions,1686321360259,2121,push,iOS,f,42,0,4.13,N,
03017393,browse,Videos,1686321362149,1890,push,iOS,f,42,0,4.13,N,
03017393,browse,Instructions,1686321364311,2162,push,iOS,f,42,0,4.13,N,
03017393,browse,GoodList,1686321366324,2013,push,iOS,f,42,0,4.13,N,
03017393,browse,Videos,1686321368416,2092,push,iOS,f,42,0,4.13,N,
03017393,browse,Live,1686321370593,2177,push,iOS,f,42,0,4.13,N,
03017393,browse,Live,1686321372488,1895,push,iOS,f,42,0,4.13,N,
03017393,browse,Live,1686321374540,2052,push,iOS,f,42,0,4.13,N,
03017393,browse,Personal,1686321376486,1946,push,iOS,f,42,0,4.13,N,
03017393,browse,Activity,1686321378333,1847,push,iOS,f,42,0,4.13,N,
03017393,browse,GoodList,1686321380445,2112,push,iOS,f,42,0,4.13,N,
03017393,browse,GoodDetail,1686321382535,2090,push,iOS,f,42,0,4.13,N,
03017393,browse,GoodList,1686321384473,1938,push,iOS,f,42,0,4.13,N,
03017393,browse,GoodDetail,1686321386414,1941,push,iOS,f,42,0,4.13,N,
03017393,click,AddToCart,1686321388415,2001,push,iOS,f,42,0,4.13,N,
02450501,browse,Activity,1686311644126,2001,push,iOS,m,50,0,4.13,N,
02450501,browse,GoodList,1686311646106,1980,push,iOS,m,50,0,4.13,N,
02450501,browse,Activity,1686311648078,1972,push,iOS,m,50,0,4.13,N,
02450501,browse,GoodList,1686311650126,2048,push,iOS,m,50,0,4.13,N,
02450501,browse,GoodDetail,1686311652198,2072,push,iOS,m,50,0,4.13,N,
02450501,browse,GoodList,1686311653930,1732,push,iOS,m,50,0,4.13,N,
02450501,browse,Videos,1686311656024,2094,push,iOS,m,50,0,4.13,N,
02450501,browse,Live,1686311657982,1958,push,iOS,m,50,0,4.13,N,
02450501,browse,GoodDetail,1686311659881,1899,push,iOS,m,50,0,4.13,N,
02450501,click,AddToCart,1686311661914,2033,push,iOS,m,50,0,4.13,N,
04125533,browse,Activity,1686313318163,2033,natural,Android,m,32,0,4.13,N,
04125533,browse,GoodList,1686313320241,2078,natural,Android,m,32,0,4.13,N,
04125533,browse,Activity,1686313322176,1935,natural,Android,m,32,0,4.13,N,
04125533,browse,Live,1686313324139,1963,natural,Android,m,32,0,4.13,N,
04125533,browse,GoodList,1686313326160,2021,natural,Android,m,32,0,4.13,N,
04125533,browse,Videos,1686313328169,2009,natural,Android,m,32,0,4.13,N,
04125533,browse,GoodDetail,1686313329983,1814,natural,Android,m,32,0,4.13,N,
04125533,browse,GoodList,1686313331964,1981,natural,Android,m,32,0,4.13,N,
04125533,browse,Settings,1686313334009,2045,natural,Android,m,32,0,4.13,N,
04125533,browse,GoodDetail,1686313336027,2018,natural,Android,m,32,0,4.13,N,
04125533,browse,Live,1686313338016,1989,natural,Android,m,32,0,4.13,N,
04125533,click,AddToCart,1686313340043,2027,natural,Android,m,32,0,4.13,N,
18714914,browse,Activity,1686324695652,2027,push,iOS,f,32,0,4.13,N,
18714914,browse,GoodList,1686324697529,1877,push,iOS,f,32,0,4.13,N,
18714914,browse,GoodDetail,1686324699475,1946,push,iOS,f,32,0,4.13,N,
18714914,click,Payment,1686324701499,2024,push,iOS,f,32,0,4.13,N,
18714914,browse,PaySuccess,1686324703388,1889,push,iOS,f,32,0,4.13,N,
23885581,browse,Activity,1686318921669,1889,natural,Android,f,41,0,4.13,N,
23885581,browse,GoodList,1686318923848,2179,natural,Android,f,41,0,4.13,N,
23885581,browse,GoodDetail,1686318925749,1901,natural,Android,f,41,0,4.13,N,
23885581,click,AddToCart,1686318927740,1991,natural,Android,f,41,0,4.13,N,
19041313,browse,Activity,1686321253458,1991,push,Android,f,38,1,4.13,N,
19041313,browse,GoodList,1686321255436,1978,push,Android,f,38,1,4.13,N,
19041313,browse,Activity,1686321257540,2104,push,Android,f,38,1,4.13,N,
19041313,browse,GoodList,1686321259653,2113,push,Android,f,38,1,4.13,N,
19041313,browse,GoodDetail,1686321261723,2070,push,Android,f,38,1,4.13,N,
19041313,click,Payment,1686321263842,2119,push,Android,f,38,1,4.13,N,
19041313,browse,PaySuccess,1686321265738,1896,push,Android,f,38,1,4.13,N,
17662890,browse,Activity,1686281432124,1896,push,Android,f,27,2,4.13,N,
17662890,browse,Live,1686281434196,2072,push,Android,f,27,2,4.13,N,
17662890,browse,Videos,1686281436106,1910,push,Android,f,27,2,4.13,N,
17662890,browse,Live,1686281437946,1840,push,Android,f,27,2,4.13,N,
17662890,browse,Live,1686281439890,1944,push,Android,f,27,2,4.13,N,
17662890,browse,GoodList,1686281441852,1962,push,Android,f,27,2,4.13,N,
17662890,browse,Live,1686281443867,2015,push,Android,f,27,2,4.13,N,
17662890,browse,Videos,1686281445747,1880,push,Android,f,27,2,4.13,N,
17662890,browse,Videos,1686281447768,2021,push,Android,f,27,2,4.13,N,
17662890,browse,GoodDetail,1686281449679,1911,push,Android,f,27,2,4.13,N,
17662890,click,AddToCart,1686281451594,1915,push,Android,f,27,2,4.13,N,
10253608,browse,Activity,1686325730933,1915,push,Android,m,60,2,4.13,N,
10253608,browse,GoodList,1686325732932,1999,push,Android,m,60,2,4.13,N,
10253608,browse,GoodDetail,1686325734943,2011,push,Android,m,60,2,4.13,N,
10253608,browse,GoodList,1686325736977,2034,push,Android,m,60,2,4.13,N,
10253608,browse,GoodDetail,1686325739034,2057,push,Android,m,60,2,4.13,N,
10253608,browse,GoodList,1686325741224,2190,push,Android,m,60,2,4.13,N,
10253608,browse,GoodDetail,1686325743260,2036,push,Android,m,60,2,4.13,N,
10253608,browse,GoodList,1686325745264,2004,push,Android,m,60,2,4.13,N,
10253608,browse,Live,1686325747180,1916,push,Android,m,60,2,4.13,N,
10253608,browse,GoodDetail,1686325749118,1938,push,Android,m,60,2,4.13,N,
10253608,click,Payment,1686325751090,1972,push,Android,m,60,2,4.13,N,
10253608,browse,PaySuccess,1686325752796,1706,push,Android,m,60,2,4.13,N,
09102719,browse,Activity,1686297921947,1706,natural,Android,f,62,0,4.13,N,
09102719,browse,GoodList,1686297923770,1823,natural,Android,f,62,0,4.13,N,
09102719,browse,Activity,1686297925915,2145,natural,Android,f,62,0,4.13,N,
09102719,browse,Live,1686297927779,1864,natural,Android,f,62,0,4.13,N,
09102719,browse,Live,1686297929738,1959,natural,Android,f,62,0,4.13,N,
09102719,browse,Live,1686297931860,2122,natural,Android,f,62,0,4.13,N,
09102719,browse,GoodList,1686297933970,2110,natural,Android,f,62,0,4.13,N,
09102719,browse,Videos,1686297935847,1877,natural,Android,f,62,0,4.13,N,
09102719,browse,Personal,1686297937942,2095,natural,Android,f,62,0,4.13,N,
09102719,browse,GoodDetail,1686297939852,1910,natural,Android,f,62,0,4.13,N,
09102719,browse,Videos,1686297941983,2131,natural,Android,f,62,0,4.13,N,
09102719,click,Payment,1686297943958,1975,natural,Android,f,62,0,4.13,N,
09102719,browse,Videos,1686297945802,1844,natural,Android,f,62,0,4.13,N,
09102719,browse,PaySuccess,1686297947826,2024,natural,Android,f,62,0,4.13,N,
01475320,browse,Activity,1686319583535,2024,push,iOS,f,36,0,4.13,N,
01475320,browse,GoodList,1686319585549,2014,push,iOS,f,36,0,4.13,N,
01475320,browse,Settings,1686319587449,1900,push,iOS,f,36,0,4.13,N,
01475320,browse,GoodDetail,1686319589516,2067,push,iOS,f,36,0,4.13,N,
01475320,browse,Instructions,1686319591533,2017,push,iOS,f,36,0,4.13,N,
01475320,click,Payment,1686319593515,1982,push,iOS,f,36,0,4.13,N,
01475320,browse,Live,1686319595595,2080,push,iOS,f,36,0,4.13,N,
01475320,browse,Videos,1686319597674,2079,push,iOS,f,36,0,4.13,N,
01475320,browse,Live,1686319599562,1888,push,iOS,f,36,0,4.13,N,
01475320,browse,Videos,1686319601594,2032,push,iOS,f,36,0,4.13,N,
01475320,browse,Instructions,1686319603506,1912,push,iOS,f,36,0,4.13,N,
01475320,browse,Personal,1686319605338,1832,push,iOS,f,36,0,4.13,N,
01475320,browse,PaySuccess,1686319607610,2272,push,iOS,f,36,0,4.13,N,
22761298,browse,Activity,1686321566000,2272,push,Android,m,21,2,4.13,N,
22761298,browse,GoodList,1686321567843,1843,push,Android,m,21,2,4.13,N,
22761298,browse,GoodDetail,1686321569625,1782,push,Android,m,21,2,4.13,N,
22761298,browse,GoodList,1686321571772,2147,push,Android,m,21,2,4.13,N,
22761298,browse,GoodDetail,1686321573824,2052,push,Android,m,21,2,4.13,N,
22761298,browse,GoodList,1686321575807,1983,push,Android,m,21,2,4.13,N,
22761298,browse,GoodDetail,1686321577935,2128,push,Android,m,21,2,4.13,N,
22761298,browse,GoodList,1686321579836,1901,push,Android,m,21,2,4.13,N,
22761298,browse,GoodDetail,1686321581822,1986,push,Android,m,21,2,4.13,N,
22761298,click,AddToCart,1686321583843,2021,push,Android,m,21,2,4.13,N,
21174765,browse,Activity,1686313205022,2021,push,iOS,m,30,0,4.13,N,
21174765,browse,Live,1686313206978,1956,push,iOS,m,30,0,4.13,N,
21174765,browse,GoodList,1686313209013,2035,push,iOS,m,30,0,4.13,N,
21174765,browse,GoodDetail,1686313211012,1999,push,iOS,m,30,0,4.13,N,
21174765,browse,Videos,1686313212991,1979,push,iOS,m,30,0,4.13,N,
21174765,browse,Live,1686313214948,1957,push,iOS,m,30,0,4.13,N,
21174765,browse,GoodList,1686313217099,2151,push,iOS,m,30,0,4.13,N,
21174765,browse,GoodDetail,1686313219177,2078,push,iOS,m,30,0,4.13,N,
21174765,browse,Videos,1686313221123,1946,push,iOS,m,30,0,4.13,N,
21174765,browse,GoodList,1686313223100,1977,push,iOS,m,30,0,4.13,N,
21174765,browse,GoodDetail,1686313225225,2125,push,iOS,m,30,0,4.13,N,
21174765,browse,GoodList,1686313227204,1979,push,iOS,m,30,0,4.13,N,
21174765,browse,Videos,1686313228936,1732,push,iOS,m,30,0,4.13,N,
21174765,browse,Live,1686313231036,2100,push,iOS,m,30,0,4.13,N,
21174765,browse,GoodDetail,1686313233114,2078,push,iOS,m,30,0,4.13,N,
21174765,browse,Videos,1686313235000,1886,push,iOS,m,30,0,4.13,N,
21174765,click,AddToCart,1686313236947,1947,push,iOS,m,30,0,4.13,N,
09065186,browse,Activity,1686299497396,1947,natural,Android,f,34,2,4.13,N,
09065186,browse,Settings,1686299499394,1998,natural,Android,f,34,2,4.13,N,
09065186,browse,GoodList,1686299501426,2032,natural,Android,f,34,2,4.13,N,
09065186,browse,Instructions,1686299503313,1887,natural,Android,f,34,2,4.13,N,
09065186,browse,GoodDetail,1686299505315,2002,natural,Android,f,34,2,4.13,N,
09065186,browse,Instructions,1686299507290,1975,natural,Android,f,34,2,4.13,N,
09065186,browse,GoodList,1686299509186,1896,natural,Android,f,34,2,4.13,N,
09065186,browse,Settings,1686299511097,1911,natural,Android,f,34,2,4.13,N,
09065186,browse,Videos,1686299513096,1999,natural,Android,f,34,2,4.13,N,
09065186,browse,Live,1686299515103,2007,natural,Android,f,34,2,4.13,N,
09065186,browse,GoodDetail,1686299517155,2052,natural,Android,f,34,2,4.13,N,
09065186,browse,GoodList,1686299519056,1901,natural,Android,f,34,2,4.13,N,
09065186,browse,GoodDetail,1686299521183,2127,natural,Android,f,34,2,4.13,N,
09065186,browse,Videos,1686299523285,2102,natural,Android,f,34,2,4.13,N,
09065186,browse,Videos,1686299525327,2042,natural,Android,f,34,2,4.13,N,
09065186,browse,Videos,1686299527496,2169,natural,Android,f,34,2,4.13,N,
09065186,browse,GoodList,1686299529479,1983,natural,Android,f,34,2,4.13,N,
09065186,browse,GoodDetail,1686299531521,2042,natural,Android,f,34,2,4.13,N,
09065186,browse,Videos,1686299533550,2029,natural,Android,f,34,2,4.13,N,
09065186,click,AddToCart,1686299535605,2055,natural,Android,f,34,2,4.13,N,
01799222,browse,Activity,1686293800277,2055,push,Android,m,26,0,4.13,N,
01799222,browse,Instructions,1686293802165,1888,push,Android,m,26,0,4.13,N,
01799222,browse,GoodList,1686293804183,2018,push,Android,m,26,0,4.13,N,
01799222,browse,GoodDetail,1686293806182,1999,push,Android,m,26,0,4.13,N,
01799222,browse,Videos,1686293807940,1758,push,Android,m,26,0,4.13,N,
01799222,browse,GoodList,1686293809870,1930,push,Android,m,26,0,4.13,N,
01799222,browse,GoodDetail,1686293812014,2144,push,Android,m,26,0,4.13,N,
01799222,browse,GoodList,1686293814073,2059,push,Android,m,26,0,4.13,N,
01799222,browse,Videos,1686293816145,2072,push,Android,m,26,0,4.13,N,
01799222,browse,GoodDetail,1686293818073,1928,push,Android,m,26,0,4.13,N,
01799222,browse,GoodList,1686293820015,1942,push,Android,m,26,0,4.13,N,
01799222,browse,GoodDetail,1686293821852,1837,push,Android,m,26,0,4.13,N,
01799222,browse,Videos,1686293823735,1883,push,Android,m,26,0,4.13,N,
01799222,click,AddToCart,1686293825832,2097,push,Android,m,26,0,4.13,N,
15802958,browse,Activity,1686316724674,2097,push,Android,f,39,0,4.13,N,
15802958,browse,Videos,1686316726808,2134,push,Android,f,39,0,4.13,N,
15802958,browse,Settings,1686316728797,1989,push,Android,f,39,0,4.13,N,
15802958,browse,Instructions,1686316730952,2155,push,Android,f,39,0,4.13,N,
15802958,browse,GoodList,1686316732906,1954,push,Android,f,39,0,4.13,N,
15802958,browse,GoodDetail,1686316734939,2033,push,Android,f,39,0,4.13,N,
15802958,browse,Instructions,1686316736977,2038,push,Android,f,39,0,4.13,N,
15802958,browse,Videos,1686316738961,1984,push,Android,f,39,0,4.13,N,
15802958,browse,GoodList,1686316740724,1763,push,Android,f,39,0,4.13,N,
15802958,browse,Live,1686316742590,1866,push,Android,f,39,0,4.13,N,
15802958,browse,GoodDetail,1686316744667,2077,push,Android,f,39,0,4.13,N,
15802958,browse,Live,1686316746629,1962,push,Android,f,39,0,4.13,N,
15802958,browse,Instructions,1686316748635,2006,push,Android,f,39,0,4.13,N,
15802958,browse,GoodList,1686316750758,2123,push,Android,f,39,0,4.13,N,
15802958,browse,GoodDetail,1686316752793,2035,push,Android,f,39,0,4.13,N,
15802958,browse,GoodList,1686316754764,1971,push,Android,f,39,0,4.13,N,
15802958,browse,GoodDetail,1686316756832,2068,push,Android,f,39,0,4.13,N,
15802958,browse,Videos,1686316758794,1962,push,Android,f,39,0,4.13,N,
15802958,browse,Videos,1686316760618,1824,push,Android,f,39,0,4.13,N,
15802958,click,AddToCart,1686316762706,2088,push,Android,f,39,0,4.13,N,
13090303,browse,Activity,1686314869366,2088,push,iOS,f,32,0,4.13,N,
13090303,browse,Videos,1686314871321,1955,push,iOS,f,32,0,4.13,N,
13090303,browse,GoodList,1686314873298,1977,push,iOS,f,32,0,4.13,N,
13090303,browse,Activity,1686314875250,1952,push,iOS,f,32,0,4.13,N,
13090303,browse,GoodList,1686314877339,2089,push,iOS,f,32,0,4.13,N,
13090303,browse,GoodDetail,1686314879291,1952,push,iOS,f,32,0,4.13,N,
13090303,click,AddToCart,1686314881250,1959,push,iOS,f,32,0,4.13,N,
18479913,browse,Activity,1686319863308,1959,natural,Android,f,53,0,4.13,N,
18479913,browse,GoodList,1686319865248,1940,natural,Android,f,53,0,4.13,N,
18479913,browse,Activity,1686319867287,2039,natural,Android,f,53,0,4.13,N,
18479913,browse,GoodList,1686319869305,2018,natural,Android,f,53,0,4.13,N,
18479913,browse,Activity,1686319871390,2085,natural,Android,f,53,0,4.13,N,
18479913,browse,GoodList,1686319873553,2163,natural,Android,f,53,0,4.13,N,
18479913,browse,Activity,1686319875674,2121,natural,Android,f,53,0,4.13,N,
18479913,browse,GoodList,1686319877669,1995,natural,Android,f,53,0,4.13,N,
18479913,browse,GoodDetail,1686319879457,1788,natural,Android,f,53,0,4.13,N,
18479913,click,AddToCart,1686319881345,1888,natural,Android,f,53,0,4.13,N,
19094426,browse,Activity,1686296892321,1888,natural,Android,m,39,2,4.13,N,
19094426,browse,GoodList,1686296894228,1907,natural,Android,m,39,2,4.13,N,
19094426,browse,GoodDetail,1686296896315,2087,natural,Android,m,39,2,4.13,N,
19094426,browse,Settings,1686296898283,1968,natural,Android,m,39,2,4.13,N,
19094426,browse,GoodList,1686296900188,1905,natural,Android,m,39,2,4.13,N,
19094426,browse,GoodDetail,1686296902247,2059,natural,Android,m,39,2,4.13,N,
19094426,browse,Instructions,1686296904411,2164,natural,Android,m,39,2,4.13,N,
19094426,browse,Videos,1686296906462,2051,natural,Android,m,39,2,4.13,N,
19094426,browse,GoodList,1686296908536,2074,natural,Android,m,39,2,4.13,N,
19094426,browse,GoodDetail,1686296910411,1875,natural,Android,m,39,2,4.13,N,
19094426,browse,GoodList,1686296912372,1961,natural,Android,m,39,2,4.13,N,
19094426,browse,Instructions,1686296914496,2124,natural,Android,m,39,2,4.13,N,
19094426,browse,Live,1686296916418,1922,natural,Android,m,39,2,4.13,N,
19094426,browse,GoodDetail,1686296918351,1933,natural,Android,m,39,2,4.13,N,
19094426,click,AddToCart,1686296920267,1916,natural,Android,m,39,2,4.13,N,
13217535,browse,Activity,1686320329677,1916,push,iOS,f,48,0,4.13,N,
13217535,browse,GoodList,1686320331727,2050,push,iOS,f,48,0,4.13,N,
13217535,browse,GoodDetail,1686320333817,2090,push,iOS,f,48,0,4.13,N,
13217535,browse,GoodList,1686320335931,2114,push,iOS,f,48,0,4.13,N,
13217535,browse,GoodDetail,1686320337811,1880,push,iOS,f,48,0,4.13,N,
13217535,browse,GoodList,1686320339906,2095,push,iOS,f,48,0,4.13,N,
13217535,browse,GoodDetail,1686320341821,1915,push,iOS,f,48,0,4.13,N,
13217535,browse,GoodList,1686320343817,1996,push,iOS,f,48,0,4.13,N,
13217535,browse,GoodDetail,1686320345942,2125,push,iOS,f,48,0,4.13,N,
13217535,click,Payment,1686320347852,1910,push,iOS,f,48,0,4.13,N,
13217535,browse,Settings,1686320349729,1877,push,iOS,f,48,0,4.13,N,
13217535,browse,PaySuccess,1686320351733,2004,push,iOS,f,48,0,4.13,N,
05744315,browse,Activity,1686313050852,2004,push,iOS,f,35,0,4.13,N,
05744315,browse,Videos,1686313052908,2056,push,iOS,f,35,0,4.13,N,
05744315,browse,GoodList,1686313055190,2282,push,iOS,f,35,0,4.13,N,
05744315,browse,Instructions,1686313057162,1972,push,iOS,f,35,0,4.13,N,
